date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2002-12-19,lisa,franklin,6,170,140,30,on-time,del,bom
2002-12-20,sarah,kemp,4,148,97,51,on-time,maa,trv
2002-12-21,jeanette,wright,7,256,165,91,delayed,hyd,del
2002-12-22,susan,gonzalez,6,68,56,12,on-time,maa,hyd
2002-12-23,robin,richard,6,77,39,38,delayed,hyd,maa
2002-12-24,susan,jackson,6,67,62,5,on-time,hyd,del
2002-12-25,danielle,jackson,5,255,247,8,delayed,ccu,trv
2002-12-26,deborah,taylor,7,283,166,117,on-time,del,trv
2002-12-27,james,petty,5,264,111,153,on-time,del,blr
2002-12-28,evan,wood,7,55,37,18,on-time,ccu,del
2002-12-29,gloria,wilson,8,126,64,62,delayed,ccu,trv
2002-12-30,jill,garcia,9,155,37,118,delayed,del,amd
2002-12-31,kevin,andrews,9,62,44,18,delayed,trv,hyd
2003-01-01,megan,howard,9,67,43,24,on-time,trv,del
2003-01-02,julie,johnson,8,247,140,107,delayed,trv,cok
2003-01-03,charlotte,edwards,8,174,154,20,delayed,hyd,amd
2003-01-04,thomas,glover,5,192,98,94,delayed,ccu,amd
2003-01-05,jack,fletcher,7,206,99,107,delayed,hyd,amd
2003-01-06,penny,vazquez,4,168,82,86,on-time,amd,goi
2003-01-07,alexandra,cherry,6,180,33,147,on-time,cok,ccu
2003-01-08,mark,kim,8,114,32,82,on-time,trv,goi
2003-01-09,jonathan,paul,4,85,72,13,on-time,del,ccu
2003-01-10,michael,bridges,9,207,94,113,on-time,blr,del
2003-01-11,felicia,schmidt,5,298,76,222,on-time,goi,blr
2003-01-12,sean,wells,6,183,101,82,delayed,cok,ccu
2003-01-13,rebecca,singleton,6,89,32,57,delayed,bom,goi
2003-01-14,angela,crawford,9,167,150,17,on-time,goi,amd
2003-01-15,anthony,morrison,7,142,108,34,on-time,bom,maa
2003-01-16,lance,anthony,4,181,138,43,on-time,goi,blr
2003-01-17,tiffany,craig,5,50,46,4,delayed,trv,maa
2003-01-18,corey,macias,9,183,131,52,on-time,bom,cok
2003-01-19,kristin,patterson,5,112,112,0,delayed,blr,cok
2003-01-20,ashley,jimenez,4,238,194,44,on-time,goi,amd
2003-01-21,linda,jones,9,209,101,108,delayed,cok,amd
2003-01-22,deborah,williams,7,124,96,28,delayed,bom,goi
2003-01-23,gregory,hunt,5,229,30,199,on-time,amd,blr
2003-01-24,randy,sullivan,8,104,41,63,on-time,bom,trv
2003-01-25,allison,martinez,4,169,168,1,delayed,hyd,blr
2003-01-26,zachary,peck,7,260,122,138,on-time,trv,hyd
2003-01-27,john,reed,7,209,170,39,delayed,amd,blr
2003-01-28,kelsey,jones,5,84,59,25,delayed,ccu,goi
2003-01-29,christine,rhodes,4,165,158,7,delayed,blr,ccu
2003-01-30,cassandra,morales,5,170,44,126,delayed,amd,maa
2003-01-31,brian,thomas,6,273,234,39,on-time,del,trv
2003-02-01,amy,kelley,6,257,149,108,on-time,trv,maa
2003-02-02,mary,lewis,9,116,39,77,on-time,amd,goi
2003-02-03,alan,price,6,130,55,75,delayed,goi,trv
2003-02-04,lisa,chavez,8,225,40,185,on-time,ccu,goi
2003-02-05,christina,carrillo,8,66,52,14,delayed,maa,goi
2003-02-06,angel,smith,8,64,49,15,on-time,goi,amd
2003-02-07,amber,hughes,5,153,135,18,delayed,goi,hyd
2003-02-08,rebecca,stark,8,181,143,38,on-time,ccu,trv
2003-02-09,linda,ferguson,4,270,69,201,delayed,cok,amd
2003-02-10,erica,burke,4,88,45,43,on-time,bom,ccu
2003-02-11,brian,smith,4,289,44,245,on-time,bom,trv
2003-02-12,tracy,smith,8,75,39,36,on-time,bom,trv
2003-02-13,lisa,shaw,5,258,236,22,delayed,cok,del
2003-02-14,karen,riggs,7,149,121,28,delayed,bom,del
2003-02-15,ashley,perez,7,200,63,137,delayed,cok,blr
2003-02-16,scott,johnson,8,192,66,126,on-time,goi,ccu
2003-02-17,daniel,clayton,5,120,120,0,on-time,hyd,goi
2003-02-18,olivia,baker,4,112,70,42,delayed,amd,goi
2003-02-19,nicholas,stewart,6,167,160,7,on-time,goi,ccu
2003-02-20,richard,grant,5,136,75,61,on-time,del,goi
2003-02-21,melody,smith,7,110,42,68,delayed,ccu,bom
2003-02-22,kathleen,thompson,6,134,73,61,delayed,maa,goi
2003-02-23,derek,morris,9,281,38,243,on-time,blr,bom
2003-02-24,kelly,ramos,8,172,86,86,on-time,hyd,maa
2003-02-25,kristina,benjamin,4,129,77,52,delayed,bom,blr
2003-02-26,stanley,mills,6,66,49,17,on-time,del,blr
2003-02-27,william,brown,5,289,146,143,on-time,del,hyd
2003-02-28,gabriela,bullock,7,187,143,44,delayed,maa,cok
2003-03-01,tracy,turner,8,204,49,155,delayed,trv,cok
2003-03-02,manuel,roth,7,208,144,64,delayed,blr,hyd
2003-03-03,katelyn,blanchard,9,299,184,115,on-time,maa,cok
2003-03-04,john,smith,8,124,63,61,on-time,cok,hyd
2003-03-05,christopher,burns,4,284,224,60,delayed,amd,cok
2003-03-06,james,randolph,6,258,35,223,delayed,amd,ccu
2003-03-07,shannon,arnold,5,206,111,95,on-time,ccu,goi
2003-03-08,jared,stewart,8,219,83,136,delayed,maa,goi
2003-03-09,amy,hill,6,165,71,94,delayed,cok,ccu
2003-03-10,tyler,pearson,4,180,130,50,delayed,del,ccu
2003-03-11,norman,stone,8,262,52,210,on-time,goi,maa
2003-03-12,alyssa,swanson,9,219,107,112,delayed,ccu,hyd
2003-03-13,james,white,5,126,41,85,on-time,maa,bom
2003-03-14,ryan,wolfe,8,138,110,28,on-time,goi,ccu
2003-03-15,jonathan,wheeler,8,160,129,31,delayed,cok,ccu
2003-03-16,scott,vang,6,124,79,45,on-time,hyd,cok
2003-03-17,cynthia,moore,5,236,61,175,on-time,trv,maa
2003-03-18,alan,kennedy,8,122,113,9,delayed,cok,hyd
2003-03-19,tyler,walls,9,288,88,200,on-time,bom,goi
2003-03-20,laura,aguirre,4,136,31,105,delayed,blr,bom
2003-03-21,allen,kerr,8,220,54,166,on-time,trv,goi
2003-03-22,rebecca,booker,4,215,103,112,delayed,ccu,maa
2003-03-23,janice,campbell,6,220,152,68,on-time,del,maa
2003-03-24,lisa,tanner,8,102,92,10,on-time,hyd,del
2003-03-25,jennifer,sanchez,9,82,67,15,delayed,goi,amd
2003-03-26,daniel,morris,6,220,193,27,delayed,ccu,del
2003-03-27,lisa,powell,5,158,119,39,delayed,trv,amd
2003-03-28,dylan,howard,9,259,77,182,delayed,goi,ccu
2003-03-29,lauren,jones,7,146,87,59,on-time,bom,cok
2003-03-30,douglas,howard,7,155,85,70,delayed,del,ccu
2003-03-31,mary,curtis,6,241,130,111,delayed,hyd,blr
2003-04-01,marie,foster,4,84,80,4,delayed,blr,hyd
2003-04-02,john,pena,6,207,180,27,delayed,bom,hyd
2003-04-03,mark,blake,9,162,138,24,delayed,amd,goi
2003-04-04,jeremy,harrell,6,208,34,174,delayed,cok,goi
2003-04-05,michael,garcia,8,68,50,18,delayed,hyd,maa
2003-04-06,travis,mccoy,7,80,47,33,on-time,del,ccu
2003-04-07,nancy,wilson,5,112,74,38,delayed,cok,hyd
2003-04-08,jerry,greene,7,282,122,160,on-time,hyd,blr
2003-04-09,anna,roberts,7,258,43,215,delayed,goi,amd
2003-04-10,katrina,henry,5,175,62,113,on-time,ccu,bom
2003-04-11,kimberly,edwards,8,199,121,78,on-time,trv,maa
2003-04-12,ronald,sheppard,6,199,70,129,delayed,cok,goi
2003-04-13,brooke,garrett,7,267,255,12,on-time,bom,maa
2003-04-14,alexander,johnson,8,61,31,30,delayed,goi,maa
2003-04-15,jessica,king,4,299,121,178,on-time,maa,bom
2003-04-16,jo,pope,9,234,83,151,on-time,hyd,maa
2003-04-17,rebecca,young,8,152,91,61,delayed,blr,trv
2003-04-18,lisa,lee,8,108,103,5,delayed,hyd,goi
2003-04-19,kimberly,harmon,5,294,149,145,delayed,hyd,amd
2003-04-20,anita,lutz,6,146,123,23,delayed,maa,goi
2003-04-21,ashley,snyder,6,198,80,118,delayed,maa,bom
2003-04-22,tyler,byrd,4,116,105,11,on-time,goi,trv
2003-04-23,anthony,ward,7,200,111,89,delayed,bom,ccu
2003-04-24,brandon,cruz,9,52,39,13,delayed,trv,maa
2003-04-25,anne,howard,6,112,86,26,on-time,amd,cok
2003-04-26,amanda,ellis,4,181,79,102,delayed,goi,maa
2003-04-27,jeremy,bowers,8,63,33,30,delayed,goi,cok
2003-04-28,kimberly,weeks,5,71,49,22,delayed,trv,bom
2003-04-29,nathaniel,wilkerson,6,73,34,39,on-time,ccu,cok
2003-04-30,charles,smith,7,186,135,51,delayed,bom,del
2003-05-01,stephen,stewart,7,254,170,84,delayed,goi,cok
2003-05-02,tiffany,lee,4,61,55,6,on-time,amd,hyd
2003-05-03,kimberly,ramos,5,134,127,7,on-time,del,cok
2003-05-04,david,carter,9,190,30,160,delayed,amd,ccu
2003-05-05,jonathan,beck,5,286,66,220,on-time,hyd,blr
2003-05-06,tyler,baldwin,9,240,80,160,delayed,amd,del
2003-05-07,anthony,moody,4,97,54,43,delayed,blr,trv
2003-05-08,richard,cook,7,273,115,158,on-time,del,amd
2003-05-09,renee,miller,5,93,66,27,delayed,bom,maa
2003-05-10,timothy,davis,5,56,42,14,on-time,cok,del
2003-05-11,gary,jones,4,130,39,91,on-time,maa,blr
2003-05-12,heather,cruz,4,74,55,19,on-time,ccu,hyd
2003-05-13,lydia,dunlap,9,182,66,116,delayed,blr,ccu
2003-05-14,jesse,wilson,6,59,31,28,on-time,ccu,blr
2003-05-15,jason,paul,5,220,75,145,delayed,maa,cok
2003-05-16,melissa,andersen,5,217,37,180,delayed,trv,del
2003-05-17,samantha,nelson,4,79,78,1,delayed,hyd,trv
2003-05-18,rodney,edwards,6,103,58,45,delayed,ccu,hyd
2003-05-19,eric,moore,9,94,76,18,delayed,goi,amd
2003-05-20,frank,mitchell,4,253,84,169,delayed,ccu,maa
2003-05-21,diana,oliver,6,263,250,13,on-time,hyd,amd
2003-05-22,robert,williams,5,105,68,37,delayed,goi,amd
2003-05-23,katie,bowers,6,247,235,12,on-time,trv,cok
2003-05-24,blake,williams,7,253,31,222,delayed,hyd,trv
2003-05-25,megan,jackson,7,159,79,80,on-time,blr,del
2003-05-26,kevin,moore,9,257,179,78,on-time,ccu,cok
2003-05-27,anna,hamilton,7,212,201,11,on-time,ccu,maa
2003-05-28,susan,walker,9,196,170,26,on-time,blr,goi
2003-05-29,tammy,gonzalez,5,141,81,60,delayed,maa,blr
2003-05-30,louis,foster,7,295,236,59,on-time,maa,bom
2003-05-31,amy,myers,6,174,129,45,delayed,maa,ccu
2003-06-01,brian,spencer,9,180,45,135,on-time,amd,hyd
2003-06-02,anna,collins,4,118,90,28,on-time,ccu,hyd
2003-06-03,andrew,wright,7,267,178,89,on-time,blr,maa
2003-06-04,antonio,white,7,249,99,150,on-time,amd,maa
2003-06-05,robert,mosley,9,109,73,36,delayed,goi,amd
2003-06-06,jonathan,carrillo,5,245,192,53,on-time,ccu,blr
2003-06-07,elizabeth,stuart,6,101,79,22,on-time,trv,blr
2003-06-08,april,morris,6,76,51,25,on-time,bom,ccu
2003-06-09,tiffany,martin,9,167,137,30,delayed,goi,ccu
2003-06-10,james,parker,6,119,57,62,on-time,amd,trv
2003-06-11,todd,trujillo,6,178,139,39,delayed,trv,del
2003-06-12,alan,chavez,7,250,55,195,on-time,goi,blr
2003-06-13,kristin,rodriguez,6,194,150,44,delayed,trv,goi
2003-06-14,kelli,ramirez,9,69,56,13,delayed,maa,ccu
2003-06-15,amber,owens,9,292,286,6,delayed,bom,cok
2003-06-16,karen,strong,8,217,80,137,on-time,bom,del
2003-06-17,bethany,molina,5,55,45,10,delayed,cok,blr
2003-06-18,john,wright,7,65,60,5,delayed,del,blr
2003-06-19,william,rodriguez,6,187,187,0,on-time,cok,trv
2003-06-20,geoffrey,jones,9,54,47,7,delayed,amd,hyd
2003-06-21,christopher,wilkins,8,103,45,58,delayed,bom,maa
2003-06-22,jennifer,turner,7,250,80,170,on-time,cok,amd
2003-06-23,tony,alexander,5,132,112,20,on-time,blr,ccu
2003-06-24,christopher,cook,7,265,209,56,on-time,maa,cok
2003-06-25,linda,murphy,5,284,238,46,delayed,trv,bom
2003-06-26,brandon,phillips,7,85,77,8,on-time,del,hyd
2003-06-27,shannon,cooke,7,260,176,84,on-time,goi,bom
2003-06-28,james,wright,9,78,41,37,on-time,amd,hyd
2003-06-29,andrew,hurley,8,167,52,115,on-time,cok,del
2003-06-30,larry,murray,7,224,170,54,delayed,ccu,amd
2003-07-01,amanda,dennis,5,203,58,145,delayed,bom,cok
2003-07-02,cynthia,stewart,4,93,74,19,delayed,bom,cok
2003-07-03,ryan,thompson,9,113,102,11,on-time,trv,del
2003-07-04,chelsea,klein,4,99,58,41,delayed,hyd,maa
2003-07-05,katrina,ramos,5,171,137,34,on-time,ccu,maa
2003-07-06,melanie,kaiser,8,253,55,198,on-time,del,trv
2003-07-07,caroline,moore,9,117,41,76,delayed,bom,cok
2003-07-08,laura,decker,7,203,85,118,delayed,bom,maa
2003-07-09,michael,garrison,8,73,36,37,on-time,del,maa
2003-07-10,amber,jackson,8,217,211,6,delayed,del,bom
2003-07-11,michael,butler,6,217,71,146,delayed,blr,trv
2003-07-12,michael,fletcher,8,262,255,7,on-time,amd,bom
2003-07-13,christopher,parker,7,284,169,115,delayed,bom,del
2003-07-14,alyssa,barrera,5,124,48,76,delayed,ccu,maa
2003-07-15,brian,soto,8,279,220,59,on-time,hyd,trv
2003-07-16,christopher,conner,6,277,69,208,delayed,ccu,amd
2003-07-17,erika,johnson,5,69,57,12,delayed,cok,bom
2003-07-18,william,johnson,7,264,181,83,delayed,ccu,trv
2003-07-19,robert,mccoy,7,65,35,30,on-time,cok,bom
2003-07-20,alan,clark,9,276,52,224,on-time,bom,hyd
2003-07-21,ashley,atkinson,5,250,210,40,delayed,trv,hyd
2003-07-22,danielle,bauer,4,84,49,35,on-time,del,ccu
2003-07-23,james,wolfe,8,192,52,140,on-time,bom,blr
2003-07-24,bryan,kirby,5,265,166,99,on-time,hyd,amd
2003-07-25,laura,nelson,5,282,154,128,delayed,trv,ccu
2003-07-26,jessica,montoya,7,171,160,11,on-time,cok,amd
2003-07-27,robert,collins,6,270,139,131,delayed,trv,bom
2003-07-28,william,todd,5,191,50,141,delayed,cok,hyd
2003-07-29,amanda,zhang,8,298,86,212,on-time,bom,maa
2003-07-30,julian,parrish,5,113,112,1,delayed,bom,amd
2003-07-31,amanda,price,6,274,42,232,delayed,ccu,bom
2003-08-01,steven,hickman,6,105,72,33,delayed,amd,cok
2003-08-02,olivia,curtis,9,97,79,18,delayed,amd,trv
2003-08-03,melissa,miller,6,258,118,140,on-time,blr,amd
2003-08-04,stephen,wall,5,243,197,46,on-time,hyd,bom
2003-08-05,hannah,crawford,4,85,70,15,on-time,hyd,goi
2003-08-06,shawn,pacheco,9,257,46,211,on-time,trv,goi
2003-08-07,michael,grant,8,230,187,43,on-time,goi,trv
2003-08-08,maria,gonzalez,6,159,129,30,on-time,goi,ccu
2003-08-09,charles,watson,4,57,41,16,delayed,trv,maa
2003-08-10,randy,henderson,7,165,119,46,on-time,ccu,amd
2003-08-11,caitlin,chavez,6,249,159,90,on-time,blr,ccu
2003-08-12,robin,evans,7,213,52,161,on-time,blr,cok
2003-08-13,kimberly,thomas,7,84,78,6,on-time,amd,maa
2003-08-14,kevin,knapp,4,116,78,38,delayed,cok,del
2003-08-15,christopher,mitchell,9,60,32,28,on-time,hyd,bom
2003-08-16,amy,ruiz,5,51,42,9,on-time,blr,maa
2003-08-17,mark,duncan,4,251,209,42,on-time,bom,del
2003-08-18,jacqueline,orozco,4,297,240,57,on-time,goi,del
2003-08-19,stephanie,erickson,9,119,42,77,on-time,blr,trv
2003-08-20,mary,olson,5,51,45,6,on-time,blr,hyd
2003-08-21,patricia,murray,8,234,58,176,delayed,maa,blr
2003-08-22,amanda,jimenez,5,108,48,60,delayed,blr,ccu
2003-08-23,rebecca,miller,8,89,48,41,delayed,goi,hyd
2003-08-24,lisa,jennings,7,133,49,84,delayed,maa,hyd
2003-08-25,glenda,walker,4,50,38,12,delayed,del,trv
2003-08-26,jacqueline,burns,6,165,59,106,delayed,maa,bom
2003-08-27,angel,kirk,9,79,45,34,on-time,del,amd
2003-08-28,jose,le,5,131,129,2,on-time,blr,ccu
2003-08-29,darin,gamble,9,185,181,4,delayed,del,cok
2003-08-30,mark,gibbs,6,80,70,10,on-time,cok,trv
2003-08-31,courtney,jackson,4,203,148,55,delayed,del,ccu
2003-09-01,heather,patel,8,54,32,22,delayed,hyd,bom
2003-09-02,thomas,patel,8,123,121,2,on-time,ccu,maa
2003-09-03,karen,johnson,4,206,115,91,delayed,goi,bom
2003-09-04,sherry,drake,9,117,66,51,on-time,goi,amd
2003-09-05,joshua,perez,7,123,123,0,delayed,goi,del
2003-09-06,nicole,russo,5,71,71,0,delayed,del,cok
2003-09-07,jack,weber,5,243,118,125,on-time,goi,del
2003-09-08,madison,adams,9,108,89,19,delayed,blr,bom
2003-09-09,emily,johnson,5,260,199,61,on-time,hyd,ccu
2003-09-10,emily,mccullough,9,153,106,47,delayed,maa,amd
2003-09-11,christina,krause,8,132,74,58,on-time,maa,hyd
2003-09-12,jamie,reynolds,9,246,35,211,on-time,blr,del
2003-09-13,cindy,hart,7,204,140,64,delayed,hyd,amd
2003-09-14,sean,bates,5,183,169,14,on-time,del,cok
2003-09-15,laura,patterson,4,236,42,194,on-time,maa,cok
2003-09-16,kathryn,cardenas,7,111,59,52,on-time,hyd,amd
2003-09-17,wendy,murphy,7,278,41,237,delayed,amd,maa
2003-09-18,jenna,young,5,163,136,27,delayed,ccu,cok
2003-09-19,crystal,lewis,9,193,47,146,on-time,trv,goi
2003-09-20,jennifer,martinez,4,85,52,33,delayed,del,trv
2003-09-21,troy,white,6,99,91,8,on-time,trv,blr
2003-09-22,andrew,warren,9,206,131,75,on-time,hyd,maa
2003-09-23,ryan,neal,7,248,244,4,on-time,blr,amd
2003-09-24,alyssa,medina,4,186,102,84,delayed,ccu,blr
2003-09-25,lynn,fisher,6,94,57,37,on-time,goi,del
2003-09-26,rebecca,cole,4,120,40,80,on-time,blr,maa
2003-09-27,jeffery,ramirez,4,234,114,120,on-time,ccu,cok
2003-09-28,amanda,johnson,8,77,50,27,on-time,maa,goi
2003-09-29,david,hubbard,6,266,179,87,delayed,amd,blr
2003-09-30,jennifer,beard,7,194,126,68,delayed,blr,maa
2003-10-01,steve,logan,5,144,87,57,delayed,ccu,hyd
2003-10-02,benjamin,jones,5,218,66,152,on-time,trv,hyd
2003-10-03,ray,smith,6,96,58,38,delayed,maa,trv
2003-10-04,kerry,woods,5,184,129,55,delayed,del,maa
2003-10-05,yvonne,luna,4,283,242,41,delayed,trv,amd
2003-10-06,james,jones,7,97,41,56,on-time,blr,bom
2003-10-07,heather,foley,7,125,50,75,delayed,blr,del
2003-10-08,keith,washington,6,72,56,16,on-time,goi,blr
2003-10-09,ryan,brown,4,141,117,24,delayed,trv,blr
2003-10-10,lindsey,rivera,7,147,107,40,delayed,cok,del
2003-10-11,nicholas,foley,7,106,46,60,on-time,del,hyd
2003-10-12,linda,caldwell,4,264,89,175,delayed,goi,del
2003-10-13,megan,burke,6,186,121,65,delayed,blr,ccu
2003-10-14,marc,taylor,4,157,54,103,delayed,bom,hyd
2003-10-15,kathleen,walker,9,112,57,55,on-time,trv,ccu
2003-10-16,catherine,scott,7,204,154,50,delayed,trv,del
2003-10-17,joshua,bell,4,64,31,33,delayed,trv,maa
2003-10-18,alyssa,fisher,7,75,54,21,delayed,blr,amd
2003-10-19,richard,berger,7,233,213,20,on-time,cok,bom
2003-10-20,jennifer,rowe,8,239,124,115,on-time,trv,hyd
2003-10-21,robert,burton,4,236,145,91,delayed,ccu,del
2003-10-22,lawrence,cobb,6,253,229,24,on-time,ccu,blr
2003-10-23,sharon,edwards,9,109,40,69,on-time,cok,goi
2003-10-24,david,benson,8,246,49,197,on-time,maa,cok
2003-10-25,shelby,solis,6,162,103,59,delayed,cok,del
2003-10-26,mark,mitchell,9,80,69,11,on-time,maa,ccu
2003-10-27,jacob,neal,9,207,56,151,delayed,cok,goi
2003-10-28,connor,lawrence,7,298,245,53,on-time,maa,del
2003-10-29,kenneth,hernandez,6,95,90,5,on-time,bom,ccu
2003-10-30,laura,diaz,4,250,177,73,delayed,goi,bom
2003-10-31,calvin,thompson,9,215,112,103,on-time,goi,del
2003-11-01,anna,duncan,7,219,48,171,delayed,blr,ccu
2003-11-02,robert,mckee,5,67,37,30,on-time,cok,trv
2003-11-03,betty,clark,9,287,256,31,delayed,amd,goi
2003-11-04,john,herrera,9,159,82,77,on-time,ccu,blr
2003-11-05,bradley,williams,5,100,92,8,delayed,goi,maa
2003-11-06,tyler,patterson,8,89,34,55,delayed,amd,trv
2003-11-07,zachary,james,9,122,112,10,on-time,amd,ccu
2003-11-08,juan,sweeney,7,71,35,36,on-time,blr,maa
2003-11-09,andrea,taylor,5,55,31,24,delayed,ccu,goi
2003-11-10,xavier,greene,6,247,92,155,delayed,ccu,bom
2003-11-11,catherine,lewis,5,86,46,40,on-time,maa,trv
2003-11-12,edward,griffin,7,147,108,39,delayed,blr,goi
2003-11-13,caitlin,tran,8,232,96,136,delayed,cok,trv
2003-11-14,michael,perry,5,255,204,51,on-time,amd,maa
2003-11-15,becky,thomas,8,68,51,17,delayed,goi,blr
2003-11-16,walter,brewer,4,74,36,38,on-time,del,cok
2003-11-17,maxwell,watkins,6,91,74,17,on-time,amd,hyd
2003-11-18,brian,schneider,5,160,143,17,delayed,maa,bom
2003-11-19,john,sullivan,5,174,76,98,on-time,maa,amd
2003-11-20,joseph,jackson,5,296,157,139,on-time,maa,cok
2003-11-21,douglas,snyder,6,288,227,61,on-time,amd,hyd
2003-11-22,tara,sanchez,8,162,160,2,on-time,trv,amd
2003-11-23,david,martinez,5,92,47,45,on-time,maa,bom
2003-11-24,gregory,schwartz,4,128,82,46,delayed,maa,del
2003-11-25,april,humphrey,7,198,63,135,on-time,maa,cok
2003-11-26,william,white,8,287,200,87,delayed,blr,del
2003-11-27,john,mitchell,7,246,62,184,on-time,amd,goi
2003-11-28,pamela,landry,5,202,89,113,on-time,del,goi
2003-11-29,lee,larson,8,249,85,164,on-time,hyd,blr
2003-11-30,mark,evans,4,83,66,17,delayed,hyd,cok
2003-12-01,angela,yates,9,145,145,0,delayed,blr,ccu
2003-12-02,donald,martinez,5,124,93,31,on-time,goi,del
2003-12-03,jessica,reynolds,6,283,118,165,on-time,trv,cok
2003-12-04,catherine,lane,5,145,44,101,on-time,del,goi
2003-12-05,julia,brooks,4,102,59,43,delayed,bom,maa
2003-12-06,kevin,howe,7,192,66,126,delayed,ccu,goi
2003-12-07,monica,conley,9,237,69,168,delayed,trv,hyd
2003-12-08,craig,adams,6,66,55,11,on-time,amd,goi
2003-12-09,jamie,lopez,4,151,55,96,on-time,ccu,blr
2003-12-10,mark,johnson,8,159,81,78,delayed,bom,blr
2003-12-11,michael,jackson,5,276,233,43,delayed,del,bom
2003-12-12,brittney,bennett,9,223,162,61,on-time,goi,hyd
2003-12-13,samantha,lopez,5,149,134,15,on-time,goi,ccu
2003-12-14,vanessa,flores,5,242,84,158,on-time,cok,amd
2003-12-15,brian,morgan,4,292,290,2,delayed,goi,amd
2003-12-16,nicole,smith,7,235,219,16,delayed,ccu,cok
2003-12-17,robyn,valdez,4,268,115,153,on-time,trv,hyd
2003-12-18,anne,adams,7,274,264,10,delayed,del,trv
2003-12-19,anthony,martin,6,284,137,147,on-time,trv,del
2003-12-20,anthony,gomez,4,271,78,193,delayed,hyd,amd
2003-12-21,david,fowler,4,282,174,108,delayed,maa,del
2003-12-22,theodore,khan,9,298,30,268,delayed,bom,amd
2003-12-23,rachel,mayer,6,150,44,106,on-time,maa,trv
2003-12-24,morgan,bowers,9,226,211,15,delayed,goi,del
2003-12-25,christopher,palmer,5,293,290,3,delayed,hyd,maa
2003-12-26,chad,nguyen,9,67,33,34,on-time,del,maa
2003-12-27,stephanie,solis,5,66,52,14,on-time,amd,trv
2003-12-28,patricia,wilson,6,69,43,26,on-time,ccu,trv
2003-12-29,duane,edwards,9,217,56,161,on-time,goi,ccu
2003-12-30,brenda,glenn,7,129,88,41,on-time,maa,trv
2003-12-31,janet,brooks,4,100,35,65,delayed,bom,cok
2004-01-01,maria,schmidt,8,288,192,96,on-time,hyd,goi
2004-01-02,haley,curry,4,174,145,29,on-time,del,blr
2004-01-03,dorothy,meyer,8,59,34,25,on-time,bom,cok
2004-01-04,christopher,bryan,8,184,173,11,delayed,cok,bom
2004-01-05,kathleen,gallagher,7,73,36,37,on-time,goi,amd
2004-01-06,michael,rush,7,254,162,92,on-time,bom,blr
2004-01-07,sheri,hayes,8,196,150,46,on-time,cok,maa
2004-01-08,jeffery,anderson,8,238,212,26,delayed,ccu,blr
2004-01-09,debra,castro,7,66,60,6,delayed,maa,del
2004-01-10,david,salas,6,298,136,162,on-time,ccu,maa
2004-01-11,ethan,novak,6,214,168,46,delayed,trv,maa
2004-01-12,angel,solis,7,133,86,47,delayed,goi,maa
2004-01-13,kellie,olson,5,143,60,83,delayed,trv,goi
2004-01-14,emily,joseph,5,122,50,72,on-time,amd,blr
2004-01-15,katie,riggs,4,169,153,16,on-time,goi,del
2004-01-16,angela,caldwell,4,224,114,110,on-time,amd,cok
2004-01-17,brian,morgan,8,174,83,91,delayed,ccu,del
2004-01-18,calvin,james,5,251,161,90,on-time,ccu,blr
2004-01-19,joel,warren,7,95,91,4,on-time,amd,trv
2004-01-20,randall,shaw,9,106,62,44,on-time,bom,amd
2004-01-21,julie,waters,9,231,45,186,delayed,maa,blr
2004-01-22,sara,velazquez,8,144,68,76,on-time,bom,hyd
