date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2009-09-12,david,pierce,6,77,58,19,on-time,bom,ccu
2009-09-13,joshua,morris,6,192,47,145,on-time,cok,amd
2009-09-14,brian,anderson,5,281,269,12,delayed,blr,hyd
2009-09-15,joseph,graham,7,257,39,218,delayed,goi,amd
2009-09-16,sally,white,5,196,183,13,on-time,maa,hyd
2009-09-17,troy,bailey,4,261,83,178,on-time,maa,ccu
2009-09-18,samuel,taylor,4,130,79,51,delayed,del,hyd
2009-09-19,antonio,young,4,279,227,52,on-time,trv,amd
2009-09-20,bryan,bowman,8,219,218,1,on-time,trv,del
2009-09-21,alison,rodriguez,9,200,139,61,on-time,maa,trv
2009-09-22,bridget,lopez,7,84,70,14,on-time,del,trv
2009-09-23,jesus,simmons,9,206,184,22,delayed,bom,goi
2009-09-24,barry,davenport,7,212,78,134,on-time,bom,cok
2009-09-25,jason,barr,7,180,46,134,delayed,ccu,hyd
2009-09-26,bryan,horn,8,170,79,91,on-time,cok,del
2009-09-27,andrew,graves,7,227,64,163,delayed,cok,ccu
2009-09-28,teresa,vazquez,9,125,31,94,delayed,hyd,blr
2009-09-29,carla,garner,9,93,51,42,on-time,bom,trv
2009-09-30,dustin,carter,9,108,37,71,on-time,ccu,blr
2009-10-01,lisa,singh,9,110,85,25,on-time,hyd,del
2009-10-02,austin,summers,4,278,169,109,delayed,hyd,maa
2009-10-03,anthony,floyd,6,93,67,26,on-time,blr,del
2009-10-04,laura,ramsey,5,227,101,126,delayed,maa,del
2009-10-05,benjamin,walters,9,203,108,95,on-time,amd,maa
2009-10-06,joseph,bolton,9,278,270,8,delayed,bom,trv
2009-10-07,carlos,mills,7,218,46,172,on-time,amd,hyd
2009-10-08,brian,vasquez,4,206,177,29,on-time,bom,maa
2009-10-09,michelle,cook,7,139,54,85,delayed,ccu,goi
2009-10-10,leslie,smith,4,131,69,62,delayed,hyd,amd
2009-10-11,joseph,wallace,4,225,192,33,delayed,goi,blr
2009-10-12,melissa,diaz,7,270,49,221,delayed,del,hyd
2009-10-13,kellie,hill,6,148,70,78,on-time,blr,ccu
2009-10-14,dominic,shah,4,212,74,138,delayed,cok,amd
2009-10-15,stephanie,bright,9,147,85,62,on-time,trv,blr
2009-10-16,jack,juarez,5,195,118,77,delayed,ccu,trv
2009-10-17,ronald,allen,7,73,66,7,on-time,bom,blr
2009-10-18,andrew,blanchard,9,260,168,92,delayed,trv,del
2009-10-19,ryan,robinson,8,253,89,164,on-time,blr,maa
2009-10-20,aaron,armstrong,9,211,68,143,on-time,del,cok
2009-10-21,elizabeth,morris,7,222,75,147,delayed,hyd,cok
2009-10-22,diane,lopez,5,101,68,33,delayed,ccu,maa
2009-10-23,sara,buckley,5,170,124,46,delayed,goi,amd
2009-10-24,brian,pierce,7,281,186,95,on-time,del,trv
2009-10-25,jessica,davidson,7,248,236,12,on-time,hyd,blr
2009-10-26,anthony,vega,6,113,101,12,delayed,amd,blr
2009-10-27,jesse,horton,8,134,73,61,delayed,cok,hyd
2009-10-28,richard,thompson,5,137,135,2,delayed,trv,maa
2009-10-29,angela,phelps,5,299,297,2,on-time,trv,hyd
2009-10-30,kari,benson,7,265,191,74,delayed,ccu,cok
2009-10-31,sharon,tyler,8,273,138,135,on-time,maa,ccu
2009-11-01,brian,clay,6,203,54,149,on-time,amd,maa
2009-11-02,betty,collins,4,116,88,28,delayed,goi,trv
2009-11-03,kathleen,wilson,5,51,31,20,on-time,hyd,blr
2009-11-04,mark,hanson,8,180,146,34,delayed,hyd,maa
2009-11-05,bruce,thomas,9,236,186,50,on-time,amd,trv
2009-11-06,tammy,jacobs,7,160,145,15,on-time,cok,del
2009-11-07,brandon,contreras,7,229,57,172,on-time,del,cok
2009-11-08,matthew,henson,8,63,35,28,on-time,trv,cok
2009-11-09,matthew,garcia,4,70,31,39,delayed,goi,hyd
2009-11-10,matthew,rivera,9,288,259,29,delayed,maa,cok
2009-11-11,michael,gonzalez,7,262,121,141,on-time,amd,maa
2009-11-12,william,martin,4,217,116,101,delayed,goi,trv
2009-11-13,timothy,fisher,7,291,40,251,delayed,amd,goi
2009-11-14,victor,edwards,9,124,63,61,delayed,ccu,maa
2009-11-15,jennifer,thomas,9,103,77,26,on-time,trv,goi
2009-11-16,heather,dominguez,6,54,38,16,on-time,del,amd
2009-11-17,paul,jackson,7,154,139,15,delayed,cok,maa
2009-11-18,ronald,owens,6,61,38,23,on-time,blr,trv
2009-11-19,wendy,schwartz,7,68,60,8,delayed,maa,goi
2009-11-20,elizabeth,jordan,4,126,34,92,delayed,maa,del
2009-11-21,amber,jimenez,9,269,91,178,on-time,cok,amd
2009-11-22,alec,rodriguez,9,94,78,16,on-time,goi,bom
2009-11-23,kristen,shaw,9,155,127,28,delayed,goi,hyd
2009-11-24,maria,diaz,8,112,82,30,delayed,amd,ccu
2009-11-25,joshua,williams,6,181,119,62,delayed,del,blr
2009-11-26,daniel,krause,4,247,50,197,delayed,cok,trv
2009-11-27,becky,lopez,8,146,106,40,on-time,bom,hyd
2009-11-28,corey,rasmussen,4,244,105,139,on-time,blr,goi
2009-11-29,dustin,gonzales,7,139,97,42,on-time,cok,del
2009-11-30,judith,brown,5,149,71,78,on-time,blr,del
2009-12-01,sarah,mendez,5,241,138,103,delayed,hyd,maa
2009-12-02,gina,gibbs,9,122,57,65,on-time,amd,trv
2009-12-03,marcus,lynch,8,146,125,21,delayed,ccu,bom
2009-12-04,thomas,ingram,8,68,39,29,delayed,ccu,amd
2009-12-05,robin,hernandez,7,223,137,86,delayed,cok,del
2009-12-06,thomas,dixon,7,275,86,189,delayed,cok,hyd
2009-12-07,michelle,cruz,6,271,121,150,on-time,cok,amd
2009-12-08,leslie,newton,5,222,135,87,delayed,amd,ccu
2009-12-09,karen,armstrong,7,163,110,53,delayed,goi,trv
2009-12-10,gregory,hicks,8,175,156,19,on-time,cok,maa
2009-12-11,nicholas,schmitt,8,119,117,2,on-time,ccu,maa
2009-12-12,stephanie,smith,8,232,115,117,delayed,trv,maa
2009-12-13,sharon,melton,5,164,147,17,on-time,del,hyd
2009-12-14,daniel,frank,7,149,89,60,on-time,goi,cok
2009-12-15,shawn,hogan,6,56,38,18,delayed,del,goi
2009-12-16,matthew,davis,7,169,120,49,delayed,hyd,goi
2009-12-17,bonnie,graham,6,101,68,33,delayed,bom,amd
2009-12-18,miguel,yu,7,246,83,163,delayed,del,bom
2009-12-19,robin,young,4,214,213,1,delayed,trv,hyd
2009-12-20,luis,barr,9,58,55,3,on-time,maa,cok
2009-12-21,kevin,wells,6,235,159,76,delayed,ccu,maa
2009-12-22,kyle,macdonald,9,117,73,44,delayed,goi,maa
2009-12-23,christie,butler,9,218,138,80,on-time,ccu,amd
2009-12-24,david,miller,5,283,81,202,delayed,amd,cok
2009-12-25,nicole,riley,4,211,204,7,delayed,del,maa
2009-12-26,margaret,house,7,57,57,0,delayed,bom,del
2009-12-27,meredith,brown,9,112,69,43,on-time,amd,bom
2009-12-28,marilyn,bond,4,203,183,20,on-time,maa,bom
2009-12-29,jacob,mccullough,4,190,56,134,on-time,goi,ccu
2009-12-30,joseph,stafford,9,296,259,37,on-time,amd,cok
2009-12-31,joshua,obrien,4,129,123,6,on-time,cok,goi
2010-01-01,victoria,caldwell,7,286,77,209,on-time,goi,cok
2010-01-02,eric,nelson,9,50,38,12,on-time,trv,amd
2010-01-03,derrick,rubio,7,221,196,25,on-time,goi,blr
2010-01-04,bonnie,andrews,9,207,34,173,on-time,blr,amd
2010-01-05,logan,garrett,7,137,106,31,on-time,del,trv
2010-01-06,stephen,snyder,9,208,47,161,on-time,blr,hyd
2010-01-07,krystal,ramsey,9,109,30,79,delayed,trv,blr
2010-01-08,cynthia,evans,7,158,103,55,delayed,maa,hyd
2010-01-09,richard,rowe,7,224,91,133,on-time,blr,ccu
2010-01-10,janet,woodward,4,114,37,77,on-time,bom,hyd
2010-01-11,abigail,warren,4,186,129,57,on-time,del,maa
2010-01-12,alexandra,todd,7,128,87,41,delayed,ccu,trv
2010-01-13,carlos,wallace,8,264,53,211,on-time,cok,trv
2010-01-14,thomas,rodriguez,6,92,46,46,on-time,hyd,maa
2010-01-15,justin,bennett,5,50,36,14,on-time,trv,hyd
2010-01-16,caitlin,morrow,6,76,31,45,delayed,ccu,trv
2010-01-17,bobby,moore,7,215,87,128,on-time,bom,trv
2010-01-18,alyssa,lamb,9,224,209,15,on-time,amd,hyd
2010-01-19,laura,ochoa,7,172,107,65,delayed,ccu,bom
2010-01-20,joshua,morales,5,285,217,68,delayed,goi,ccu
2010-01-21,john,rowe,4,86,52,34,on-time,ccu,maa
2010-01-22,katie,sellers,7,247,111,136,delayed,maa,ccu
2010-01-23,adam,lewis,8,289,216,73,delayed,bom,goi
2010-01-24,michael,foster,8,204,113,91,on-time,trv,del
2010-01-25,suzanne,cummings,8,183,107,76,delayed,blr,trv
2010-01-26,juan,myers,7,134,76,58,delayed,amd,goi
2010-01-27,paul,mayer,6,244,188,56,delayed,ccu,trv
2010-01-28,sabrina,taylor,5,291,79,212,delayed,hyd,trv
2010-01-29,karen,rogers,8,73,65,8,delayed,del,hyd
2010-01-30,kimberly,rodriguez,8,66,46,20,on-time,ccu,maa
2010-01-31,sierra,williams,5,230,185,45,delayed,hyd,blr
2010-02-01,james,burke,4,226,185,41,on-time,trv,cok
2010-02-02,tiffany,webb,9,265,91,174,delayed,trv,bom
2010-02-03,connor,cardenas,5,66,62,4,on-time,blr,goi
2010-02-04,martin,garcia,5,125,41,84,delayed,hyd,cok
2010-02-05,jasmine,baker,4,100,61,39,delayed,maa,amd
2010-02-06,marilyn,wells,6,100,36,64,delayed,maa,ccu
2010-02-07,christopher,garcia,4,98,37,61,on-time,hyd,del
2010-02-08,karen,christian,7,162,52,110,delayed,del,cok
2010-02-09,nicole,martinez,6,207,170,37,on-time,maa,amd
2010-02-10,dustin,friedman,7,154,124,30,on-time,ccu,maa
2010-02-11,joshua,barnes,6,276,107,169,delayed,goi,blr
2010-02-12,anthony,ayala,8,201,55,146,delayed,amd,hyd
2010-02-13,michele,stevenson,6,89,33,56,on-time,hyd,bom
2010-02-14,robert,jenkins,8,284,217,67,delayed,del,cok
2010-02-15,janice,robinson,4,284,207,77,on-time,amd,bom
2010-02-16,chelsea,suarez,4,65,63,2,delayed,blr,maa
2010-02-17,kathy,clark,5,254,219,35,delayed,amd,trv
2010-02-18,joshua,hood,5,156,135,21,delayed,blr,bom
2010-02-19,grant,clark,9,257,157,100,on-time,amd,blr
2010-02-20,alyssa,thomas,9,250,127,123,on-time,blr,del
2010-02-21,anthony,kline,8,99,64,35,on-time,trv,bom
2010-02-22,laura,wilson,9,50,30,20,on-time,trv,ccu
2010-02-23,michelle,hull,5,219,192,27,on-time,cok,blr
2010-02-24,kaitlyn,rodriguez,5,191,190,1,on-time,del,hyd
2010-02-25,kristin,clark,5,87,31,56,delayed,cok,hyd
2010-02-26,todd,dawson,8,136,108,28,on-time,blr,maa
2010-02-27,amy,schmitt,5,192,148,44,delayed,blr,amd
2010-02-28,mercedes,bowers,4,125,72,53,delayed,del,amd
2010-03-01,stephanie,hawkins,9,181,35,146,delayed,goi,amd
2010-03-02,christopher,jones,4,256,127,129,delayed,hyd,trv
2010-03-03,jennifer,daniels,4,94,53,41,on-time,del,cok
2010-03-04,lisa,howard,6,266,106,160,on-time,hyd,goi
2010-03-05,shawn,jackson,7,227,185,42,on-time,del,bom
2010-03-06,john,meyers,6,272,51,221,on-time,amd,cok
2010-03-07,jennifer,robinson,9,116,56,60,delayed,bom,cok
2010-03-08,misty,santiago,6,210,120,90,on-time,blr,hyd
2010-03-09,johnny,richardson,8,193,155,38,on-time,amd,maa
2010-03-10,sarah,woods,7,228,187,41,delayed,bom,hyd
2010-03-11,kristin,faulkner,7,218,43,175,on-time,blr,ccu
2010-03-12,lisa,gonzalez,8,55,32,23,delayed,ccu,trv
2010-03-13,nicholas,krause,7,52,38,14,on-time,trv,hyd
2010-03-14,brittany,norton,9,242,144,98,delayed,trv,del
2010-03-15,stephen,schmidt,5,180,34,146,delayed,maa,bom
2010-03-16,tammy,smith,9,236,95,141,on-time,ccu,trv
2010-03-17,tracy,johnson,5,293,178,115,on-time,bom,blr
2010-03-18,kristina,rodriguez,6,167,42,125,on-time,ccu,maa
2010-03-19,margaret,cohen,7,82,65,17,delayed,trv,maa
2010-03-20,bobby,kramer,4,295,239,56,on-time,ccu,del
2010-03-21,james,patton,8,134,123,11,delayed,blr,cok
2010-03-22,carrie,zimmerman,7,52,47,5,on-time,goi,trv
2010-03-23,tanya,harris,7,258,190,68,on-time,maa,cok
2010-03-24,troy,thomas,9,219,68,151,delayed,maa,trv
2010-03-25,michele,martinez,9,97,50,47,delayed,goi,del
2010-03-26,samuel,williams,4,184,85,99,delayed,ccu,amd
2010-03-27,jacob,lynch,5,60,43,17,on-time,amd,trv
2010-03-28,lisa,collins,9,126,117,9,on-time,cok,amd
2010-03-29,michele,hunter,9,176,158,18,delayed,trv,amd
2010-03-30,kendra,salazar,6,132,132,0,delayed,cok,hyd
2010-03-31,mason,baker,9,121,103,18,on-time,trv,cok
2010-04-01,kathryn,gray,6,87,35,52,delayed,maa,ccu
2010-04-02,adriana,lopez,4,290,274,16,on-time,maa,amd
2010-04-03,donald,ruiz,8,210,70,140,on-time,hyd,trv
2010-04-04,mark,nunez,9,167,100,67,delayed,bom,maa
2010-04-05,denise,ho,8,148,117,31,delayed,amd,goi
2010-04-06,daniel,gutierrez,6,244,60,184,delayed,trv,cok
2010-04-07,timothy,moore,7,115,72,43,delayed,hyd,cok
2010-04-08,tara,solis,6,251,111,140,delayed,maa,cok
2010-04-09,rebecca,mitchell,6,277,58,219,on-time,cok,trv
2010-04-10,christy,stuart,8,159,90,69,delayed,del,hyd
2010-04-11,brenda,jenkins,6,238,159,79,delayed,del,blr
2010-04-12,kelly,murray,7,250,79,171,delayed,bom,amd
2010-04-13,susan,bishop,8,171,69,102,delayed,hyd,blr
2010-04-14,jason,gibson,5,184,101,83,delayed,hyd,blr
2010-04-15,mary,reyes,7,147,82,65,delayed,trv,goi
2010-04-16,angela,jones,6,161,42,119,delayed,goi,del
2010-04-17,martha,cisneros,6,52,36,16,delayed,hyd,trv
2010-04-18,marcia,page,4,68,51,17,delayed,cok,ccu
2010-04-19,devon,moore,6,253,164,89,on-time,amd,goi
2010-04-20,jason,gross,4,287,207,80,on-time,hyd,maa
2010-04-21,christopher,frazier,7,275,34,241,on-time,ccu,blr
2010-04-22,mark,garrett,7,60,49,11,on-time,cok,hyd
2010-04-23,michael,jones,9,261,133,128,delayed,cok,blr
2010-04-24,jenna,dominguez,4,211,115,96,delayed,amd,hyd
2010-04-25,melody,whitehead,8,196,46,150,delayed,trv,blr
2010-04-26,harold,decker,9,185,119,66,on-time,cok,blr
2010-04-27,jeremy,sosa,8,143,124,19,delayed,blr,bom
2010-04-28,robert,sims,6,298,194,104,delayed,goi,ccu
2010-04-29,jared,little,4,222,157,65,on-time,maa,amd
2010-04-30,miranda,harris,8,85,35,50,delayed,amd,blr
2010-05-01,robert,peters,7,116,57,59,on-time,amd,goi
2010-05-02,thomas,jacobs,9,181,98,83,on-time,amd,del
2010-05-03,ronald,gonzalez,7,193,186,7,delayed,cok,maa
2010-05-04,joshua,morris,4,220,174,46,delayed,trv,goi
2010-05-05,samantha,ruiz,4,166,153,13,on-time,maa,bom
2010-05-06,melissa,buck,5,196,100,96,on-time,bom,maa
2010-05-07,lori,scott,8,249,72,177,on-time,ccu,bom
2010-05-08,stacey,barnes,7,284,100,184,delayed,goi,ccu
2010-05-09,brittany,fletcher,8,249,194,55,on-time,trv,cok
2010-05-10,william,decker,6,162,143,19,on-time,maa,cok
2010-05-11,lisa,hall,6,199,39,160,on-time,del,amd
2010-05-12,paul,nicholson,6,127,122,5,on-time,ccu,maa
2010-05-13,angela,jones,5,246,140,106,on-time,cok,bom
2010-05-14,gary,johnson,6,270,135,135,delayed,blr,del
2010-05-15,kayla,jimenez,8,118,108,10,delayed,cok,amd
2010-05-16,felicia,short,9,111,68,43,delayed,maa,ccu
2010-05-17,carlos,haney,6,201,148,53,on-time,bom,del
2010-05-18,scott,leach,9,62,37,25,delayed,maa,hyd
2010-05-19,charles,lowery,7,166,88,78,on-time,trv,hyd
2010-05-20,kara,young,5,219,48,171,on-time,goi,cok
2010-05-21,nicole,lambert,5,94,75,19,on-time,cok,trv
2010-05-22,james,phillips,6,152,62,90,delayed,ccu,amd
2010-05-23,jessica,allen,6,215,192,23,on-time,hyd,bom
2010-05-24,angela,baker,7,186,114,72,on-time,cok,ccu
2010-05-25,jennifer,sexton,8,220,110,110,delayed,ccu,blr
2010-05-26,darren,romero,8,143,77,66,on-time,goi,del
2010-05-27,james,myers,9,241,179,62,on-time,cok,hyd
2010-05-28,thomas,scott,7,142,94,48,delayed,amd,cok
2010-05-29,christopher,morales,4,89,80,9,on-time,bom,hyd
2010-05-30,brandy,schwartz,7,92,45,47,delayed,hyd,goi
2010-05-31,jason,davis,4,126,32,94,on-time,bom,maa
2010-06-01,philip,hogan,7,256,181,75,on-time,bom,maa
2010-06-02,gabriel,johnson,9,300,282,18,on-time,ccu,maa
2010-06-03,natalie,guzman,4,192,119,73,on-time,trv,maa
2010-06-04,heather,sherman,4,182,85,97,on-time,hyd,amd
2010-06-05,christopher,anderson,9,246,133,113,delayed,bom,goi
2010-06-06,michael,mccoy,4,98,79,19,delayed,del,blr
2010-06-07,joseph,cox,7,139,108,31,delayed,del,blr
2010-06-08,nicole,carney,7,241,39,202,on-time,cok,hyd
2010-06-09,christine,johnson,8,58,45,13,on-time,trv,blr
2010-06-10,joseph,wilson,8,130,70,60,delayed,amd,blr
2010-06-11,austin,wade,4,241,234,7,on-time,trv,ccu
2010-06-12,aaron,ewing,9,190,179,11,on-time,cok,amd
2010-06-13,kayla,nichols,9,113,75,38,delayed,amd,goi
2010-06-14,jane,barnes,5,144,142,2,on-time,goi,amd
2010-06-15,carla,hodges,4,175,44,131,on-time,blr,ccu
2010-06-16,matthew,french,8,187,84,103,on-time,bom,hyd
2010-06-17,dawn,lopez,5,255,118,137,delayed,ccu,del
2010-06-18,catherine,moore,4,119,54,65,delayed,trv,cok
2010-06-19,sarah,smith,6,92,61,31,on-time,trv,ccu
2010-06-20,david,parker,7,153,138,15,delayed,maa,goi
2010-06-21,alyssa,stewart,9,247,216,31,on-time,cok,bom
2010-06-22,xavier,reeves,9,118,96,22,delayed,ccu,del
2010-06-23,marissa,howard,9,63,59,4,delayed,maa,cok
2010-06-24,justin,ford,6,193,69,124,on-time,del,trv
2010-06-25,hector,wilson,5,299,205,94,delayed,amd,ccu
2010-06-26,walter,harper,9,170,97,73,delayed,blr,trv
2010-06-27,amy,russo,8,149,84,65,delayed,bom,ccu
2010-06-28,carolyn,cunningham,9,82,42,40,delayed,bom,maa
2010-06-29,theodore,macias,9,218,72,146,on-time,blr,cok
2010-06-30,angelica,hawkins,4,286,85,201,on-time,goi,blr
2010-07-01,lisa,gonzalez,6,257,188,69,on-time,amd,maa
2010-07-02,cory,martin,7,296,165,131,on-time,amd,maa
2010-07-03,caroline,ramirez,9,104,53,51,on-time,maa,hyd
2010-07-04,gary,spears,6,286,69,217,delayed,goi,bom
2010-07-05,stephanie,fitzpatrick,9,186,117,69,delayed,ccu,cok
2010-07-06,bailey,cooley,7,98,95,3,delayed,maa,blr
2010-07-07,heidi,walters,4,102,100,2,delayed,trv,ccu
2010-07-08,melanie,lyons,7,264,214,50,on-time,goi,hyd
2010-07-09,adam,ward,4,187,101,86,on-time,bom,maa
2010-07-10,dana,henry,7,221,64,157,delayed,del,blr
2010-07-11,karen,nguyen,6,219,163,56,delayed,ccu,hyd
2010-07-12,karen,lawrence,6,118,37,81,delayed,bom,ccu
2010-07-13,rachel,guerra,7,93,56,37,on-time,del,hyd
2010-07-14,carolyn,roach,4,180,153,27,on-time,hyd,goi
2010-07-15,alison,harris,7,61,30,31,on-time,cok,amd
2010-07-16,brian,owens,4,298,151,147,on-time,amd,blr
2010-07-17,steven,stephenson,9,204,125,79,delayed,cok,amd
2010-07-18,thomas,lynch,9,173,46,127,on-time,blr,bom
2010-07-19,robert,schneider,7,87,32,55,on-time,goi,trv
2010-07-20,nathan,morgan,8,151,101,50,delayed,hyd,bom
2010-07-21,michelle,bartlett,8,149,134,15,delayed,del,hyd
2010-07-22,james,lyons,9,91,54,37,on-time,maa,cok
2010-07-23,ashley,hall,6,207,139,68,on-time,hyd,bom
2010-07-24,kayla,lowery,8,206,51,155,on-time,del,amd
2010-07-25,cynthia,palmer,9,281,205,76,delayed,trv,del
2010-07-26,karen,martinez,7,250,94,156,delayed,trv,cok
2010-07-27,willie,jacobson,9,53,37,16,on-time,blr,amd
2010-07-28,carla,dominguez,9,79,75,4,on-time,del,blr
2010-07-29,kelly,park,8,67,53,14,delayed,ccu,cok
2010-07-30,jean,moore,8,86,67,19,on-time,cok,del
2010-07-31,ryan,vasquez,7,120,52,68,delayed,maa,ccu
2010-08-01,shannon,short,4,203,93,110,on-time,blr,amd
2010-08-02,michelle,perkins,5,152,131,21,delayed,blr,ccu
2010-08-03,kimberly,rodriguez,4,158,36,122,on-time,maa,hyd
2010-08-04,robert,moore,8,52,34,18,delayed,ccu,amd
2010-08-05,tiffany,burns,8,109,94,15,on-time,ccu,bom
2010-08-06,eric,decker,4,154,76,78,on-time,ccu,amd
2010-08-07,morgan,rodriguez,4,172,109,63,on-time,hyd,cok
2010-08-08,steven,phillips,8,105,74,31,delayed,del,ccu
2010-08-09,rebecca,brown,9,70,49,21,delayed,bom,ccu
2010-08-10,joseph,deleon,8,112,54,58,delayed,trv,maa
2010-08-11,joseph,beasley,6,181,179,2,on-time,trv,del
2010-08-12,catherine,gray,5,136,133,3,on-time,bom,goi
2010-08-13,thomas,contreras,7,70,61,9,delayed,ccu,del
2010-08-14,toni,randolph,6,155,94,61,on-time,del,maa
2010-08-15,melissa,adams,4,83,46,37,on-time,del,amd
2010-08-16,brett,rosario,4,296,230,66,on-time,goi,ccu
2010-08-17,carrie,mcclain,9,211,172,39,on-time,ccu,hyd
2010-08-18,scott,smith,7,148,101,47,on-time,bom,trv
2010-08-19,alexander,hale,7,245,243,2,on-time,cok,goi
2010-08-20,joel,rogers,9,161,45,116,delayed,amd,hyd
2010-08-21,jonathan,leon,5,129,71,58,on-time,ccu,bom
2010-08-22,sara,moreno,9,245,150,95,delayed,del,hyd
2010-08-23,gwendolyn,collier,5,95,63,32,on-time,cok,maa
2010-08-24,charles,dennis,7,279,97,182,on-time,bom,del
2010-08-25,gina,aguilar,6,188,101,87,delayed,trv,hyd
2010-08-26,bryan,miller,9,273,142,131,delayed,bom,trv
2010-08-27,thomas,cruz,4,138,79,59,delayed,maa,hyd
2010-08-28,jacqueline,armstrong,5,173,43,130,on-time,trv,maa
2010-08-29,david,morgan,8,233,106,127,on-time,amd,bom
2010-08-30,jennifer,burton,4,77,33,44,on-time,trv,cok
2010-08-31,amy,jackson,7,128,87,41,on-time,hyd,amd
2010-09-01,jason,guzman,7,137,89,48,delayed,goi,cok
2010-09-02,morgan,mclaughlin,5,92,54,38,delayed,hyd,trv
2010-09-03,jeremy,fitzgerald,6,118,117,1,delayed,ccu,del
2010-09-04,leslie,krause,8,179,96,83,on-time,goi,maa
2010-09-05,diane,hill,9,156,31,125,on-time,amd,blr
2010-09-06,nancy,anderson,9,233,134,99,delayed,ccu,trv
2010-09-07,tamara,williams,5,288,239,49,on-time,del,goi
2010-09-08,robert,ramsey,7,277,146,131,on-time,trv,maa
2010-09-09,john,hill,7,60,54,6,delayed,trv,amd
2010-09-10,jared,mitchell,5,146,58,88,on-time,cok,blr
2010-09-11,maria,reilly,9,256,224,32,on-time,bom,blr
2010-09-12,tiffany,martin,4,292,254,38,delayed,maa,bom
2010-09-13,anthony,molina,5,191,182,9,on-time,blr,ccu
2010-09-14,laurie,hughes,9,253,38,215,on-time,goi,blr
2010-09-15,kyle,patel,6,101,50,51,delayed,ccu,hyd
2010-09-16,tricia,russell,4,251,66,185,delayed,trv,ccu
2010-09-17,cristian,schmidt,6,121,78,43,delayed,amd,del
2010-09-18,jeffrey,waters,7,194,96,98,delayed,del,cok
2010-09-19,maria,ellis,8,138,113,25,delayed,ccu,amd
2010-09-20,mark,smith,7,187,130,57,on-time,blr,maa
2010-09-21,jamie,krueger,4,84,62,22,on-time,ccu,goi
2010-09-22,sydney,cunningham,9,263,42,221,delayed,amd,hyd
2010-09-23,ashley,moreno,6,185,172,13,on-time,hyd,trv
2010-09-24,edward,best,7,249,117,132,delayed,bom,blr
2010-09-25,jessica,lopez,8,211,163,48,delayed,hyd,blr
2010-09-26,cameron,ibarra,6,139,69,70,delayed,goi,del
2010-09-27,william,lowery,6,113,86,27,on-time,hyd,blr
2010-09-28,jeffrey,tucker,6,135,132,3,delayed,cok,trv
2010-09-29,nathan,mckay,7,190,165,25,on-time,goi,amd
2010-09-30,jason,miller,4,223,76,147,delayed,ccu,blr
2010-10-01,kyle,holmes,5,81,45,36,delayed,cok,del
2010-10-02,tiffany,underwood,4,209,113,96,on-time,amd,ccu
2010-10-03,mark,williams,8,248,177,71,delayed,goi,cok
2010-10-04,matthew,ray,8,184,153,31,delayed,goi,cok
2010-10-05,lori,vasquez,5,261,234,27,delayed,hyd,blr
2010-10-06,elizabeth,burns,6,195,122,73,on-time,blr,bom
2010-10-07,brent,evans,7,284,200,84,on-time,hyd,maa
2010-10-08,patrick,roberts,4,159,32,127,delayed,ccu,blr
2010-10-09,william,mata,8,192,159,33,delayed,cok,del
2010-10-10,scott,white,4,132,40,92,delayed,blr,trv
2010-10-11,barbara,jones,7,129,73,56,delayed,blr,del
2010-10-12,matthew,morgan,5,224,70,154,delayed,bom,goi
2010-10-13,nicholas,johnson,6,126,76,50,on-time,bom,cok
2010-10-14,stephanie,houston,6,185,157,28,delayed,bom,del
